Packet Number,Time(seconds),socket_count
12483,400,201
12484,400,201
12485,400,201
12486,400,201
12487,400,201
12488,400,201
12489,400,201
12490,400,201
12491,400,201
12492,400,201
12493,400,201
12494,400,201
12495,400,201
12496,400,201
12497,400,201
12498,400,201
12499,400,201
12500,400,201
12501,400,201
12502,400,201
12503,400,201
12504,400,201
12505,400,201
12506,400,201
12507,400,201
12508,400,201
12509,400,201
12510,400,201
12511,400,201
12512,400,201
12513,400,201
12514,400,201
12515,400,201
12516,400,201
12517,400,201
12518,400,201
12519,400,201
12520,400,201
12521,400,201
12522,400,201
12523,400,201
12524,400,201
12525,400,201
12526,400,201
12527,400,201
12528,400,201
12529,400,201
12530,400,201
12531,400,201
12532,400,201
12533,400,201
12534,400,201
12535,400,201
12536,400,201
12537,400,201
12538,400,201
12539,400,201
12540,400,201
12541,400,201
12542,400,201
12543,400,201
12558,400,201
12559,400,201
12560,400,201
12561,400,201
12562,400,201
12563,400,201
12564,400,201
12565,400,201
12566,400,201
12567,400,201
12568,400,201
12569,400,201
12570,400,201
12571,400,201
12572,400,201
12573,400,201
12574,400,201
12575,400,201
12576,400,201
12577,400,201
12578,400,201
12579,400,201
12584,400,201
12585,400,201
12586,400,201
12587,400,201
12588,400,201
12589,400,201
12590,400,201
12591,400,201
12592,400,201
12593,400,201
12594,400,201
12595,400,201
12599,400,201
12600,400,201
12601,400,201
12602,400,201
12603,400,201
12604,400,201
12605,400,201
12606,400,201
12607,400,201
12608,400,201
12609,400,201
12610,400,201
12611,400,201
12612,400,201
12613,400,201
12614,400,201
12615,400,201
12616,400,201
12617,400,201
12618,400,201
12619,400,201
12620,400,201
12621,400,201
12622,400,201
12624,400,201
12625,400,201
12626,400,201
12627,400,201
12628,400,201
12629,400,201
12630,400,201
12631,400,201
12632,400,201
12633,400,201
12634,400,201
12635,400,201
12636,400,201
12637,400,201
12638,400,201
12639,400,201
12640,400,201
12641,400,201
12642,400,201
12643,400,201
12668,401,201
12669,401,201
12670,401,201
12671,401,201
12672,401,201
12673,401,201
12674,401,201
12675,401,201
12676,401,201
12677,401,201
12678,401,201
12679,401,201
12680,401,201
12681,401,201
12682,401,201
12683,401,201
12684,401,201
12685,401,201
12686,401,201
12687,401,201
12688,401,201
12689,401,201
12690,401,201
12691,401,201
12692,401,201
12693,401,201
12694,401,201
12695,401,201
12696,401,201
12697,401,201
12698,401,201
12699,401,201
12700,401,201
12701,401,201
12702,401,201
12703,401,201
12704,401,201
12705,401,201
12706,401,201
12707,401,201
12708,401,201
12709,401,201
12710,401,201
12711,401,201
12712,401,201
12713,401,201
12714,401,201
12715,401,201
12716,401,201
12717,401,201
12718,401,201
12719,401,201
12720,401,201
12721,401,201
12722,401,201
12723,401,201
12724,401,201
12725,401,201
12726,401,201
12727,401,201
12728,401,201
12729,401,201
12730,401,201
12731,401,201
12732,401,201
12733,401,201
12734,401,201
12735,401,201
12736,401,201
12737,401,201
12738,401,201
12739,401,201
12740,401,201
12741,401,201
12742,401,201
12743,401,201
12744,401,201
12745,401,201
12746,401,201
12747,401,201
12748,401,201
12749,401,201
12750,401,201
12751,401,201
12752,401,201
12753,401,201
12754,401,201
12755,401,201
12756,401,201
12757,401,201
12758,401,201
12759,401,201
12760,401,201
12761,401,201
12762,401,201
12763,401,201
12764,401,201
12765,401,201
12766,401,201
12767,401,201
12768,401,201
12769,401,201
12770,401,201
12771,401,201
12772,401,201
12773,401,201
12774,401,201
12775,401,201
12776,401,201
12777,401,201
12778,401,201
12779,401,201
12780,401,201
12781,401,201
12782,401,201
12783,401,201
12784,401,201
12785,401,201
12786,401,201
12787,401,201
12788,401,201
12789,401,201
12790,401,201
12791,401,201
12792,401,201
12793,401,201
12794,401,201
12795,401,201
12796,401,201
12797,401,201
12798,401,201
12799,401,201
12800,401,201
12801,401,201
12802,401,201
12803,401,201
12804,401,201
12805,401,201
12806,401,201
12807,401,201
12808,401,201
12809,401,201
12810,401,201
12811,401,201
12812,401,201
12813,401,201
12814,401,201
12815,401,201
12816,401,201
12817,401,201
12818,401,201
12819,401,201
12820,401,201
12821,401,201
12822,401,201
12823,401,201
12824,401,201
12825,401,201
12826,401,201
12827,401,201
12828,401,201
12829,401,201
12830,401,201
12831,401,201
12832,401,201
12833,401,201
12834,401,201
12835,401,201
12836,401,201
12837,401,201
12838,401,201
12839,401,201
12840,401,201
12841,401,201
12842,401,201
12843,401,201
12844,401,201
12845,401,201
12846,401,201
12847,401,201
12848,401,201
12849,401,201
12850,401,201
12851,401,201
12852,401,201
12853,401,201
12854,401,201
12855,401,201
12856,401,201
12857,401,201
12858,401,201
12859,401,201
12860,401,201
12861,401,201
12862,401,201
12863,401,201
12864,401,201
12865,401,201
12866,401,201
12867,401,201
12868,401,201
12869,401,201
12870,401,201
12871,401,201
12872,401,201
12873,401,201
12874,401,201
12875,401,201
12876,401,201
12877,401,201
12878,401,201
12879,401,201
12880,401,201
12881,401,201
12882,401,201
12883,401,201
12884,401,201
12885,401,201
12886,401,201
12887,401,201
12888,401,201
12889,401,201
12890,401,201
12891,401,201
12892,401,201
12893,401,201
12894,401,201
12895,401,201
12896,401,201
12897,401,201
12898,401,201
12899,401,201
12900,401,201
12901,401,201
12902,401,201
12903,401,201
12904,401,201
12905,401,201
12906,401,201
12907,401,201
12908,401,201
12909,401,201
12910,401,201
12911,401,201
12912,401,201
12913,401,201
12914,401,201
12915,401,201
12916,401,201
12917,401,201
12918,401,201
12919,401,201
12920,401,201
12921,401,201
12922,401,201
12923,401,201
12924,401,201
12925,401,201
12926,401,201
12927,401,201
12928,401,201
12930,403,201
12931,403,201
12932,403,201
12936,403,201
12937,403,201
12938,403,201
12939,403,201
12940,403,201
13021,407,202
13022,407,203
13023,407,204
13024,407,205
13152,409,205
13153,409,205
13154,409,205
13160,410,206
13161,410,207
13162,410,208
13163,410,209
13180,410,209
13181,410,209
13182,410,209
13183,410,209
13184,410,209
13185,410,209
13186,410,209
13187,410,209
13188,410,209
13189,410,209
13190,410,209
13194,410,209
13195,410,209
13196,410,209
13197,410,209
13198,410,209
13199,410,209
13207,410,209
13265,411,209
13266,411,209
13267,411,209
13268,411,209
13270,411,209
13271,411,209
13272,411,209
13273,411,209
13274,411,209
13275,411,209
13276,411,209
13290,411,209
13291,411,209
13292,411,209
13293,411,209
13295,411,209
13349,413,209
13427,413,209
13428,413,209
13509,418,209
13510,418,209
13511,418,209
13512,418,209
13553,420,209
13554,420,209
13555,420,209
13556,420,209
13560,420,209
13561,420,209
13562,420,209
13570,420,209
13903,425,210
13904,425,211
13905,425,212
13906,425,213
13995,429,213
13996,429,213
13997,429,213
13998,429,213
13999,429,213
14000,429,213
14024,430,213
14025,430,213
14026,430,213
14027,430,213
14028,430,213
14029,430,213
14244,433,213
14245,433,213
14246,433,213
14247,433,213
14248,433,213
14249,433,213
14250,433,213
14251,433,213
14252,433,213
14253,433,213
14254,433,213
14255,433,213
14256,433,213
14257,433,213
14258,433,213
14259,433,213
14260,433,213
14261,433,213
14262,433,213
14263,433,213
14264,433,213
14265,433,213
14266,433,213
14267,433,213
14268,433,213
14269,433,213
14270,433,213
14271,433,213
14272,433,213
14273,433,213
14274,433,213
14275,433,213
14276,433,213
14277,433,213
14278,433,213
14279,433,213
14280,433,213
14281,433,213
14282,433,213
14283,433,213
14284,433,213
14285,433,213
14286,433,213
14287,433,213
14288,433,213
14293,434,213
14294,434,213
14295,434,213
14300,434,213
14301,434,213
14302,434,213
14303,434,213
14322,436,214
14323,436,215
14324,436,216
14325,436,217
14369,437,218
14370,437,219
14371,437,220
14372,437,221
14383,438,222
14384,438,223
14385,438,224
14386,438,225
14588,441,226
14589,441,227
14590,441,228
14591,441,229
14686,445,229
14687,445,229
14688,445,229
14689,445,229
14690,445,229
14691,445,229
14692,445,229
14693,445,229
14694,445,229
14695,445,229
14696,445,229
14697,445,229
14698,445,229
14699,445,229
14700,445,229
14701,445,229
14702,445,229
14703,445,229
14704,445,229
14705,445,229
14706,445,229
14707,445,229
14708,445,229
14709,445,229
14710,445,229
14711,445,229
14712,445,229
14713,445,229
14714,445,229
14715,445,229
14716,445,229
14717,445,229
14718,445,229
14719,445,229
14720,445,229
14721,445,229
14722,445,229
14723,445,229
14724,445,229
14725,445,229
14726,445,229
14727,445,229
14728,445,229
14729,445,229
14730,445,229
14731,445,229
14732,445,229
14733,445,229
14734,445,229
14735,445,229
14736,445,229
14737,445,229
14738,445,229
14739,445,229
14740,445,229
14741,445,229
14742,445,229
14743,445,229
14744,445,229
14745,445,229
14746,445,229
14747,445,229
14748,445,229
14749,445,229
14750,445,229
14751,445,229
14752,445,229
14928,456,230
14929,456,231
14930,456,232
14931,456,233
15291,465,233
15292,465,233
15293,465,233
15294,465,233
15295,465,233
15296,465,233
15297,465,233
15298,465,233
15299,465,233
15300,465,233
15301,465,233
15302,465,233
15303,465,233
15304,465,233
15305,465,233
15306,465,233
15307,465,233
15311,468,233
15312,468,233
15313,468,233
15314,468,233
15315,468,233
15316,468,233
15317,468,233
15318,468,233
15319,468,233
15320,468,233
15321,468,233
15322,468,233
15323,468,233
15324,468,233
15325,468,233
15326,468,233
15327,468,233
15328,468,233
15329,468,233
15330,468,233
15331,468,233
15332,468,233
15333,468,233
15334,468,233
15342,468,233
15343,468,233
15344,468,233
15345,468,233
15346,468,233
15347,468,233
15348,468,233
15349,468,233
15350,468,233
15351,468,233
15352,468,233
15353,468,233
15354,468,233
15355,468,233
15356,468,233
15357,468,233
15359,468,233
15360,468,233
15361,468,233
15385,468,233
15386,468,233
15387,468,233
15388,468,233
15389,468,233
15390,468,233
15391,468,233
15392,468,233
15393,468,233
15394,468,233
15401,469,233
15402,469,233
15403,469,233
15407,469,233
15411,469,233
15412,469,233
15413,469,233
15414,469,233
15415,469,233
15416,469,233
15417,469,233
15442,469,233
15443,469,233
15444,469,233
15445,469,233
15449,469,233
15450,469,233
15467,469,233
15468,469,233
15469,469,233
15470,469,233
15474,469,233
15537,471,233
15538,471,233
15539,471,233
15540,471,233
15541,471,233
15542,471,233
15543,471,233
15544,471,233
15545,471,233
15546,471,233
15551,471,233
15552,471,233
15553,471,233
15554,471,233
15555,471,233
15556,471,233
15557,471,233
15558,471,233
15559,471,233
15560,471,233
15561,471,233
15562,471,233
15563,471,233
15564,471,233
15565,471,233
15566,471,233
15567,471,233
15568,471,233
15569,471,233
15570,471,233
15571,471,233
15572,471,233
15573,471,233
15574,471,233
15575,471,233
15576,471,233
15590,480,233
15591,480,233
15592,480,233
15593,480,233
15594,480,233
15595,480,233
15596,480,233
15600,481,233
15628,482,233
15648,486,233
15649,486,233
15650,486,233
15651,486,233
15665,490,233
15666,490,233
15667,490,233
15668,490,233
15669,490,233
15670,490,233
15735,502,233
15736,502,233
15737,502,233
15738,502,233
15759,525,233
15760,525,233
15761,525,233
15762,525,233
15763,525,233
15764,525,233
15765,525,233
15766,525,233
15767,525,233
15768,525,233
15769,525,233
15770,525,233
15771,525,233
15772,525,233
15773,525,233
15774,525,233
15779,525,233
15780,525,233
15781,525,233
15782,525,233
15783,525,233
15784,525,233
15785,525,233
15786,525,233
15787,525,233
15788,525,233
15789,525,233
15790,525,233
15791,525,233
15792,525,233
15793,525,233
15794,525,233
15798,525,233
15800,525,233
15801,525,233
15802,525,233
15806,525,233
15807,525,233
15808,525,233
15809,525,233
15814,525,233
15815,525,233
15816,525,233
15817,525,233
15870,533,233
15871,533,233
15872,533,233
15873,533,233
15877,542,233
15878,542,233
15882,542,233
15947,547,233
15948,547,233
15949,547,233
15950,547,233
15951,547,233
15952,547,233
15953,547,233
15954,547,233
16013,559,233
16014,559,233
16015,559,233
16016,559,233
16017,559,233
16018,559,233
16019,559,233
16020,559,233
16021,559,233
16022,559,233
16023,559,233
16024,559,233
16025,559,233
16026,559,233
16027,559,233
16028,559,233
16029,559,233
16030,559,233
16031,559,233
16032,559,233
16033,559,233
16034,559,233
16035,559,233
16036,559,233
16037,559,233
16038,559,233
16039,559,233
16040,559,233
16041,559,233
16042,559,233
16043,559,233
16044,559,233
16045,559,233
16046,559,233
16047,559,233
16048,559,233
16049,559,233
16050,559,233
16051,559,233
16052,559,233
16053,559,233
16054,559,233
16055,559,233
16056,559,233
16057,559,233
16058,559,233
16059,559,233
16060,559,233
16061,559,233
16062,559,233
16063,559,233
16064,559,233
16065,559,233
16066,559,233
16067,559,233
16068,559,233
16083,570,233
16084,570,233
16085,570,233
16133,585,233
16134,585,233
16135,585,233
16136,585,233
16185,590,233
16186,590,233
16187,590,233
16188,590,233
16189,590,233
16190,590,233
16191,590,233
16192,590,233
16193,590,233
16194,590,233
16195,590,233
16196,590,233
16197,590,233
16198,590,233
16199,590,233
16200,590,233
16201,590,233
16202,590,233
16203,590,233
16204,590,233
16216,603,233
16217,603,233
16218,603,233
16219,603,233
16220,603,233
16221,603,233
16222,603,233
16223,603,233
16227,608,233
16253,609,233
16254,609,233
16255,609,233
16256,609,233
16261,614,233
16262,614,233
16263,614,233
16288,619,233
16289,619,233
16290,619,233
16291,619,233
16292,619,233
16293,619,233
16294,619,233
16297,620,233
16344,621,233
16345,621,233
16346,621,233
16347,621,233
16403,642,233
16404,642,233
16405,642,233
16406,642,233
16407,642,233
16408,642,233
16409,642,233
16410,642,233
16411,642,233
16412,642,233
16413,642,233
16414,642,233
16415,642,233
16416,642,233
16426,646,233
16427,646,233
16428,646,233
16429,646,233
16430,646,233
16431,646,233
16432,646,233
16433,646,233
16434,646,233
16435,646,233
16439,646,233
16440,646,233
16441,646,233
16442,646,233
16443,646,233
16444,646,233
16445,646,233
16446,646,233
16447,646,233
16448,646,233
16449,646,233
16450,646,233
16451,646,233
16452,646,233
16453,646,233
16454,646,233
16455,646,233
16456,646,233
16457,646,233
16458,646,233
16459,646,233
16460,646,233
16461,646,233
16462,646,233
16463,646,233
16464,646,233
16465,646,233
16466,646,233
16467,646,233
16468,646,233
16469,646,233
16470,646,233
16471,646,233
16472,646,233
16473,646,233
16474,646,233
16475,646,233
16476,646,233
16477,646,233
16478,646,233
16479,646,233
16480,646,233
16481,646,233
16482,646,233
16483,646,233
16484,646,233
16485,646,233
16486,646,233
16487,646,233
16488,646,233
16489,646,233
16490,646,233
16491,646,233
16492,646,233
16493,646,233
16494,646,233
16495,646,233
16496,646,233
16497,646,233
16498,646,233
16499,646,233
16500,646,233
16501,646,233
16502,646,233
16503,646,233
16504,646,233
16505,646,233
16506,646,233
16507,646,233
16508,646,233
16509,646,233
16510,646,233
16511,646,233
16512,646,233
16513,646,233
16514,646,233
16515,646,233
16516,646,233
16517,646,233
16518,646,233
16519,646,233
16520,646,233
16521,646,233
16522,646,233
16523,646,233
16524,646,233
16525,646,233
16526,646,233
16527,646,233
16528,646,233
16529,646,233
16530,646,233
16531,646,233
16532,646,233
16533,646,233
16534,646,233
16535,646,233
16536,646,233
16537,646,233
16538,646,233
16539,646,233
16540,646,233
16541,646,233
16542,646,233
16543,646,233
16544,646,233
16545,646,233
16546,646,233
16547,646,233
16548,646,233
16549,646,233
16555,648,233
16556,648,233
16557,648,233
16558,648,233
16559,648,233
16560,648,233
16561,648,233
16562,648,233
16563,648,233
16564,648,233
16565,648,233
16566,648,233
16567,648,233
16568,648,233
16569,648,233
16570,648,233
16571,648,233
16572,648,233
16573,648,233
16574,648,233
16575,648,233
16576,648,233
16577,648,233
16578,648,233
16579,648,233
16580,648,233
16581,648,233
16582,648,233
16583,648,233
16584,648,233
16585,648,233
16586,648,233
16587,648,233
16588,648,233
16589,648,233
16590,648,233
16591,648,233
16592,648,233
16593,648,233
16594,648,233
16595,648,233
16596,648,233
16597,648,233
16598,648,233
16599,648,233
16600,648,233
16601,648,233
16602,648,233
16603,648,233
16604,648,233
16605,648,233
16606,648,233
16607,648,233
16608,648,233
16609,648,233
16610,648,233
16611,648,233
16612,648,233
16613,648,233
16614,648,233
16615,648,233
16616,648,233
16617,648,233
16618,648,233
16619,648,233
16620,648,233
16621,648,233
16622,648,233
16623,648,233
16624,648,233
16625,648,233
16626,648,233
16627,648,233
16628,648,233
16629,648,233
16630,648,233
16631,648,233
16632,648,233
16633,648,233
16634,648,233
16635,648,233
16636,648,233
16637,648,233
16638,648,233
16639,648,233
16640,648,233
16641,648,233
16642,648,233
16643,648,233
16644,648,233
16645,648,233
16646,648,233
16647,648,233
16648,648,233
16649,648,233
16650,648,233
16651,648,233
16652,648,233
16653,648,233
16654,648,233
16655,648,233
16656,648,233
16657,648,233
16658,648,233
16659,648,233
16660,648,233
16661,648,233
16662,648,233
16663,648,233
16664,648,233
16665,648,233
16713,669,233
16714,669,233
16715,669,233
16716,669,233
16717,669,233
16718,669,233
16719,669,233
16723,670,233
16774,671,233
16775,671,233
16776,671,233
16777,671,233
16866,710,233
16867,710,233
16868,710,233
16869,710,233
16870,710,233
16871,710,233
16872,710,233
16873,710,233
16874,710,233
16875,710,233
16876,710,233
16877,710,233
16878,710,233
16879,710,233
16880,710,233
16881,710,233
16882,710,233
16883,710,233
16884,710,233
16885,710,233
16894,712,233
16895,712,233
16896,712,233
16897,712,233
16978,715,233
16979,715,233
16980,715,233
16981,715,233
17124,729,233
17125,729,233
17126,729,233
17127,729,233
17128,729,233
17129,729,233
17130,729,233
17131,729,233
17132,729,233
17133,729,233
17134,729,233
17135,729,233
17136,729,233
17140,732,233
17141,732,233
17142,732,233
17143,732,233
17144,732,233
17145,732,233
17146,732,233
17163,733,233
17188,736,233
17189,736,233
17190,736,233
17214,739,233
17219,739,233
17220,739,233
17221,739,233
17222,739,233
17223,739,233
17224,739,233
17225,739,233
17226,739,233
17227,739,233
17228,739,233
17229,739,233
17230,739,233
17231,739,233
17232,739,233
17233,739,233
17234,739,233
17235,739,233
17254,744,233
17255,744,233
17256,744,233
17257,744,233
17349,755,233
17350,755,233
17351,755,233
17352,755,233
17388,770,233
17389,770,233
17390,770,233
17391,770,233
17392,770,233
17393,770,233
17394,770,233
17395,770,233
17396,770,233
17397,770,233
17398,770,233
17399,770,233
17400,770,233
17401,770,233
17402,770,233
17403,770,233
17412,771,233
17413,771,233
17414,771,233
17415,771,233
17416,771,233
17417,771,233
17418,771,233
17419,771,233
17420,771,233
17421,771,233
17422,771,233
17423,771,233
17424,771,233
17425,771,233
17426,771,233
17427,771,233
17428,771,233
17429,771,233
17430,771,233
17431,771,233
17432,771,233
17433,771,233
17434,771,233
17435,771,233
17436,771,233
17437,771,233
17438,771,233
17439,771,233
17440,771,233
17441,771,233
17442,771,233
17443,771,233
17444,771,233
17445,771,233
17446,771,233
17447,771,233
17448,771,233
17449,771,233
17450,771,233
17451,771,233
17452,771,233
17453,771,233
17454,771,233
17455,771,233
17456,771,233
17457,771,233
17458,771,233
17459,771,233
17460,771,233
17461,771,233
17462,771,233
17463,771,233
17464,771,233
17465,771,233
17466,771,233
17467,771,233
17471,771,233
17472,771,233
17473,771,233
17474,771,233
17475,771,233
17476,771,233
17477,771,233
17478,771,233
17479,771,233
17480,771,233
17481,771,233
17482,771,233
17483,771,233
17484,771,233
17485,771,233
17486,771,233
17487,771,233
17491,772,233
17506,772,233
17514,772,233
17515,772,233
17516,772,233
17517,772,233
17518,772,233
17519,772,233
17520,772,233
17521,772,233
17522,772,233
17523,772,233
17524,772,233
17525,772,233
17526,772,233
17527,772,233
17528,772,233
17529,772,233
17530,772,233
17531,772,233
17532,772,233
17533,772,233
17534,772,233
17535,772,233
17536,772,233
17537,772,233
17538,772,233
17552,772,233
17556,772,233
17557,772,233
17558,772,233
17560,772,233
17561,772,233
17562,772,233
17563,772,233
17564,772,233
17575,772,233
17576,772,233
17577,772,233
17578,772,233
17579,772,233
17580,772,233
17581,772,233
17582,772,233
17589,772,233
17606,772,233
17613,772,233
17614,772,233
17615,772,233
17616,772,233
17617,772,233
17618,772,233
17619,772,233
17625,772,233
17649,772,233
17650,772,233
17651,772,233
17652,772,233
17653,772,233
17654,772,233
17655,772,233
17656,772,233
17657,772,233
17658,772,233
17659,772,233
17660,772,233
17661,772,233
17662,772,233
17663,772,233
17664,772,233
17665,772,233
17666,772,233
17667,772,233
17668,772,233
17669,772,233
17670,772,233
17671,772,233
17672,772,233
17673,772,233
17674,772,233
17675,772,233
17676,772,233
17677,772,233
17678,772,233
17679,772,233
17680,772,233
17681,772,233
17682,772,233
17683,772,233
17684,772,233
17685,772,233
17686,772,233
17687,772,233
17691,772,233
17692,772,233
17693,772,233
17694,772,233
17695,772,233
17714,772,233
17718,772,233
17719,772,233
17720,772,233
17724,772,233
17725,772,233
17726,772,233
17727,772,233
17728,772,233
17729,772,233
17730,772,233
17731,772,233
17732,772,233
17733,772,233
17734,772,233
17735,772,233
17736,772,233
17737,772,233
17743,772,233
17759,772,233
17760,772,233
17761,772,233
17762,772,233
17763,772,233
17765,772,233
17766,772,233
17767,772,233
17768,772,233
17769,772,233
17770,772,233
17771,772,233
17772,772,233
17773,772,233
17774,772,233
17775,772,233
17776,772,233
17777,772,233
17778,772,233
17779,772,233
17780,772,233
17781,772,233
17782,772,233
17783,772,233
17784,772,233
17785,772,233
17786,772,233
17787,772,233
17788,772,233
17789,772,233
17790,772,233
17791,772,233
17792,772,233
17793,772,233
17794,772,233
17795,772,233
17796,772,233
17797,772,233
17798,772,233
17799,772,233
17800,772,233
17801,772,233
17802,772,233
17803,772,233
17804,772,233
17805,772,233
17806,772,233
17807,772,233
17808,772,233
17809,772,233
17810,772,233
17811,772,233
17812,772,233
17813,772,233
17814,772,233
17818,772,233
17820,772,233
17821,772,233
17822,772,233
17823,772,233
17824,772,233
17825,772,233
17826,772,233
17827,772,233
17835,772,233
17836,772,233
17837,772,233
17845,772,233
17846,772,233
17847,772,233
17866,772,233
17867,772,233
17868,772,233
17869,772,233
17870,772,233
17871,772,233
17872,772,233
17873,772,233
17874,772,233
17875,772,233
17876,772,233
17877,772,233
17878,772,233
17879,772,233
17880,772,233
17881,772,233
17882,772,233
17883,772,233
17884,772,233
17885,772,233
17886,772,233
17887,772,233
17888,772,233
17889,772,233
17890,772,233
17891,772,233
17892,772,233
17893,772,233
17894,772,233
17895,772,233
17896,772,233
17897,772,233
17898,772,233
17899,772,233
17900,772,233
17901,772,233
17902,772,233
17903,772,233
17904,772,233
17905,772,233
17906,772,233
17907,772,233
17908,772,233
17909,772,233
17910,772,233
17911,772,233
17912,772,233
17913,772,233
17914,772,233
17915,772,233
17916,772,233
17917,772,233
17918,772,233
17919,772,233
17920,772,233
17921,772,233
17922,772,233
17923,772,233
17924,772,233
17925,772,233
17926,772,233
17927,772,233
17928,772,233
17929,772,233
17930,772,233
17931,772,233
17932,772,233
17933,772,233
17934,772,233
17935,772,233
17936,772,233
17937,772,233
17938,772,233
17939,772,233
17940,772,233
17941,772,233
17942,772,233
17943,772,233
17944,772,233
17945,772,233
17946,772,233
17947,772,233
17948,772,233
17949,772,233
17950,772,233
17951,772,233
17952,772,233
17953,772,233
17954,772,233
17955,772,233
17957,772,233
17958,772,233
17959,772,233
17960,772,233
17961,772,233
17962,772,233
17963,772,233
17964,772,233
17965,772,233
17966,772,233
17967,772,233
17968,772,233
17969,772,233
17970,772,233
17971,772,233
17976,772,233
17977,772,233
17978,772,233
17979,772,233
17980,772,233
17981,772,233
17983,772,233
17984,772,233
17985,772,233
17986,772,233
17987,772,233
17989,772,233
17990,772,233
17991,772,233
17992,772,233
17993,772,233
17994,772,233
17995,772,233
17996,772,233
17997,772,233
17998,772,233
17999,772,233
18000,772,233
18001,772,233
18002,772,233
18003,772,233
18004,772,233
18005,772,233
18006,772,233
18007,772,233
18008,772,233
18009,772,233
18010,772,233
18011,772,233
18012,772,233
18013,772,233
18014,772,233
18015,772,233
18016,772,233
18017,772,233
18018,772,233
18019,772,233
18020,772,233
18021,772,233
18022,772,233
18023,772,233
18024,772,233
18025,772,233
18026,772,233
18027,772,233
18028,772,233
18029,772,233
18030,772,233
18031,772,233
18032,772,233
18033,772,233
18034,772,233
18035,772,233
18043,772,233
18047,772,233
18048,772,233
18049,772,233
18050,772,233
18057,772,233
18058,772,233
18059,772,233
18060,772,233
18061,772,233
18062,772,233
18063,772,233
18064,772,233
18065,772,233
18066,772,233
18067,772,233
18094,772,233
18095,772,233
18096,772,233
18103,772,233
18104,772,233
18105,772,233
18107,772,233
18108,772,233
18109,772,233
18110,772,233
18111,772,233
18112,772,233
18113,772,233
18114,772,233
18115,772,233
18116,772,233
18117,772,233
18118,772,233
18119,772,233
18120,772,233
18121,772,233
18122,772,233
18123,772,233
18124,772,233
18133,772,233
18137,772,233
18138,772,233
18139,772,233
18141,772,233
18142,772,233
18143,772,233
18144,772,233
18145,772,233
18146,772,233
18147,772,233
18148,772,233
18152,772,233
18153,772,233
18154,772,233
18155,772,233
18156,772,233
18157,772,233
18161,772,233
18162,772,233
18163,772,233
18168,772,233
18169,772,233
18170,772,233
18171,772,233
18172,772,233
18173,772,233
18177,772,233
18186,772,233
18187,772,233
18188,772,233
18189,772,233
18191,772,233
18192,772,233
18193,772,233
18218,772,233
18219,772,233
18220,772,233
18221,772,233
18222,772,233
18223,772,233
18224,772,233
18225,772,233
18226,772,233
18227,772,233
18228,772,233
18229,772,233
18230,772,233
18231,772,233
18232,772,233
18233,772,233
18234,772,233
18235,772,233
18236,772,233
18237,772,233
18238,772,233
18239,772,233
18240,772,233
18241,772,233
18242,772,233
18243,772,233
18244,772,233
18245,772,233
18246,772,233
18247,772,233
18248,772,233
18249,772,233
18250,772,233
18251,772,233
18252,772,233
18253,772,233
18254,772,233
18255,772,233
18256,772,233
18257,772,233
18258,772,233
18259,772,233
18260,772,233
18261,772,233
18262,772,233
18263,772,233
18264,772,233
18265,772,233
18266,772,233
18267,772,233
18268,772,233
18269,772,233
18276,772,233
18277,772,233
18278,772,233
18279,772,233
18280,772,233
18281,772,233
18282,772,233
18283,772,233
18284,772,233
18285,772,233
18286,772,233
18287,772,233
18288,772,233
18291,772,233
18292,772,233
18293,772,233
18294,772,233
18295,772,233
18302,772,233
18303,772,233
18304,772,233
18305,772,233
18306,772,233
18307,772,233
18308,772,233
18309,772,233
18310,772,233
18311,772,233
18312,772,233
18313,772,233
18314,772,233
18315,772,233
18316,772,233
18317,772,233
18318,772,233
18319,772,233
18320,772,233
18321,772,233
18322,772,233
18323,772,233
18324,772,233
18325,772,233
18326,772,233
18327,772,233
18328,772,233
18329,772,233
18330,772,233
18331,772,233
18332,772,233
18333,772,233
18334,772,233
18335,772,233
18336,772,233
18337,772,233
18338,772,233
18339,772,233
18340,772,233
18341,772,233
18342,772,233
18343,772,233
18344,772,233
18345,772,233
18346,772,233
18347,772,233
18348,772,233
18349,772,233
18350,772,233
18351,772,233
18352,772,233
18353,772,233
18354,772,233
18355,772,233
18356,772,233
18357,772,233
18358,772,233
18359,772,233
18360,772,233
18361,772,233
18362,772,233
18363,772,233
18364,772,233
18365,772,233
18366,772,233
18367,772,233
18368,772,233
18369,772,233
18370,772,233
18371,772,233
18372,772,233
18373,772,233
18374,772,233
18375,772,233
18376,772,233
18377,772,233
18378,772,233
18379,772,233
18380,772,233
18381,772,233
18382,772,233
18383,772,233
18384,772,233
18385,772,233
18386,772,233
18387,772,233
18388,772,233
18389,772,233
18390,772,233
18391,772,233
18392,772,233
18393,772,233
18394,772,233
18395,772,233
18396,772,233
18397,772,233
18398,772,233
18399,772,233
18400,772,233
18401,772,233
18402,772,233
18403,772,233
18404,772,233
18405,772,233
18406,772,233
18407,772,233
18409,772,233
18410,772,233
18411,772,233
18412,772,233
18413,772,233
18414,772,233
18415,772,233
18416,772,233
18417,772,233
18418,772,233
18419,772,233
18420,772,233
18421,772,233
18422,772,233
18423,772,233
18424,772,233
18425,772,233
18426,772,233
18427,772,233
18447,772,233
18448,772,233
18449,772,233
18458,772,233
18459,772,233
18460,772,233
18461,772,233
18462,772,233
