Packet Number,Time(seconds),socket_count
2693,1964,35
2694,1964,35
2695,1964,35
2696,1964,35
2697,1964,35
2698,1964,35
2699,1964,35
2700,1964,35
2701,1964,35
2702,1964,35
2703,1964,35
2704,1964,35
2705,1964,35
2706,1964,35
2707,1964,35
2708,1964,35
2709,1964,35
2710,1964,35
2711,1964,35
2712,1964,35
2713,1964,35
2714,1964,35
2715,1964,35
2716,1964,35
2717,1964,35
2718,1964,35
2719,1964,35
2720,1964,35
2721,1964,35
2722,1964,35
2723,1964,35
2724,1964,35
2725,1964,35
2726,1964,35
2727,1964,35
2728,1964,35
2729,1964,35
2730,1964,35
2731,1964,35
2732,1964,35
2733,1964,35
2734,1964,35
2735,1964,35
2736,1964,35
2737,1964,35
2738,1964,35
2739,1964,35
2740,1964,35
2741,1964,35
2742,1964,35
2743,1964,35
2744,1964,35
2745,1964,35
2746,1964,35
2747,1964,35
2748,1964,35
2749,1964,35
2750,1964,35
2751,1964,35
2752,1964,35
2753,1964,35
2754,1964,35
2755,1964,35
2756,1964,35
2757,1964,35
2758,1964,35
2759,1964,35
2760,1964,35
2761,1964,35
2762,1964,35
2763,1964,35
2764,1964,35
2765,1964,35
2766,1964,35
2767,1964,35
2768,1964,35
2769,1964,35
2770,1964,35
2771,1964,35
2772,1964,35
2773,1964,35
2774,1964,35
2775,1964,35
2776,1964,35
2777,1964,35
2778,1964,35
2779,1964,35
2780,1964,35
2781,1964,35
2782,1964,35
2783,1964,35
2784,1964,35
2785,1964,35
2786,1964,35
2787,1964,35
2788,1964,35
2789,1964,35
2790,1964,35
2791,1964,35
2792,1964,35
2793,1964,35
2794,1964,35
2795,1964,35
2796,1964,35
2797,1964,35
2798,1964,35
2799,1964,35
2800,1964,35
2801,1964,35
2802,1964,35
2803,1964,35
2804,1964,35
2817,1964,35
2818,1964,35
2819,1964,35
2820,1964,35
2821,1964,35
2822,1964,35
2823,1964,35
2824,1964,35
2825,1964,35
2826,1964,35
2827,1964,35
2828,1964,35
2829,1964,35
2830,1964,35
2831,1964,35
2832,1964,35
2833,1964,35
2834,1964,35
2835,1964,35
2837,1964,35
2838,1964,35
2839,1964,35
2844,1964,35
2846,1964,36
2849,1964,36
2850,1964,36
2851,1964,36
2853,1964,37
2857,1964,38
2861,1964,39
2863,1964,40
2884,1964,40
2967,1965,40
2979,1965,40
2982,1965,40
2983,1965,40
2990,1965,40
2991,1965,40
2992,1965,40
2993,1965,40
2994,1965,40
2995,1965,40
2996,1965,40
2997,1965,40
2998,1965,40
2999,1965,40
3000,1965,40
3001,1965,40
3003,1965,40
3004,1965,40
3005,1965,40
3006,1965,40
3007,1965,40
3014,1965,40
3015,1965,40
3016,1965,40
3017,1965,40
3018,1965,40
3019,1965,40
3020,1965,40
3021,1965,40
3029,1965,41
3032,1965,41
3033,1965,41
3034,1965,41
3039,1965,41
3040,1965,41
3041,1965,41
3042,1965,41
3043,1965,41
3069,1965,41
3070,1965,41
3071,1965,41
3072,1965,41
3073,1965,41
3076,1965,42
3079,1965,42
3080,1965,42
3081,1965,42
3082,1965,42
3083,1965,42
3084,1965,42
3085,1965,42
3086,1965,42
3087,1965,42
3088,1965,42
3099,1965,42
3100,1965,42
3101,1965,42
3102,1965,42
3123,1966,42
3124,1966,42
3125,1966,42
3126,1966,42
3127,1966,42
3128,1966,42
3129,1966,42
3130,1966,42
3131,1966,42
3132,1966,42
3133,1966,42
3134,1966,42
3135,1966,42
3136,1966,42
3137,1966,42
3138,1966,42
3139,1966,42
3140,1966,42
3141,1966,42
3142,1966,42
3149,1966,42
3150,1966,42
3151,1966,42
3152,1966,42
3153,1966,42
3154,1966,42
3155,1966,42
3156,1966,42
3157,1966,42
3158,1966,42
3159,1966,42
3162,1966,42
3163,1966,42
3164,1966,42
3165,1966,42
3166,1966,42
3167,1966,42
3168,1966,42
3169,1966,42
3170,1966,42
3195,1975,42
3196,1975,42
3197,1975,42
3198,1975,42
3199,1975,42
3200,1975,42
3201,1975,42
3202,1975,42
3203,1975,42
3204,1975,42
3205,1975,42
3206,1975,42
3207,1975,42
3208,1975,42
3210,1975,42
3211,1975,42
3212,1975,42
3213,1975,42
3214,1975,42
3215,1975,42
3216,1975,42
3217,1975,42
3218,1975,42
3219,1975,42
3220,1975,42
3221,1975,42
3223,1975,43
3226,1975,43
3227,1975,43
3228,1975,43
3229,1975,43
3230,1975,43
3231,1975,43
3232,1975,43
3233,1975,43
3234,1975,43
3252,1976,44
3289,1981,44
3290,1981,44
3291,1981,44
3292,1981,44
3293,1981,44
3294,1981,44
3295,1981,44
3296,1981,44
3297,1981,44
3298,1981,44
3299,1981,44
3300,1981,44
3301,1981,44
3302,1981,44
3303,1981,44
3304,1981,44
3305,1981,44
3306,1981,44
3307,1981,44
3308,1981,44
3309,1981,44
3310,1981,44
3311,1981,44
3312,1981,44
3313,1981,44
3314,1981,44
3315,1981,44
3316,1981,44
3317,1981,44
3318,1981,44
3319,1981,44
3320,1981,44
3321,1981,44
3322,1981,44
3323,1981,44
3324,1981,44
3325,1981,44
3326,1981,44
3327,1981,44
3328,1981,44
3329,1981,44
3330,1981,44
3331,1981,44
3332,1981,44
3333,1981,44
3334,1981,44
3335,1981,44
3336,1981,44
3337,1981,44
3338,1981,44
3339,1981,44
3340,1981,44
3341,1981,44
3342,1981,44
3343,1981,44
3344,1981,44
3345,1981,44
3346,1981,44
3347,1981,44
3348,1981,44
3349,1981,44
3350,1981,44
3351,1981,44
3352,1981,44
3353,1981,44
3354,1981,44
3355,1981,44
3356,1981,44
3357,1981,44
3358,1981,44
3359,1981,44
3360,1981,44
3361,1981,44
3362,1981,44
3363,1981,44
3364,1981,44
3365,1981,44
3366,1981,44
3367,1981,44
3368,1981,44
3369,1981,44
3370,1981,44
3371,1981,44
3372,1981,44
3373,1981,44
3374,1981,44
3375,1981,44
3376,1981,44
3377,1981,44
3378,1981,44
3379,1981,44
3380,1981,44
3381,1981,44
3382,1981,44
3383,1981,44
3384,1981,44
3385,1981,44
3386,1981,44
3387,1981,44
3388,1981,44
3389,1981,44
3394,1983,44
3395,1983,44
3396,1983,44
3397,1983,44
3398,1983,44
3399,1983,44
3400,1983,44
3401,1983,44
3402,1983,44
3403,1983,44
3404,1983,44
3405,1983,44
3406,1983,44
3407,1983,44
3408,1983,44
3409,1983,44
3410,1983,44
3411,1983,44
3412,1983,44
3413,1983,44
3414,1983,44
3415,1983,44
3416,1983,44
3417,1983,44
3418,1983,44
3419,1983,44
3420,1983,44
3421,1983,44
3422,1983,44
3423,1983,44
3424,1983,44
3425,1983,44
3426,1983,44
3427,1983,44
3428,1983,44
3429,1983,44
3430,1983,44
3431,1983,44
3432,1983,44
3433,1983,44
3434,1983,44
3435,1983,44
3436,1983,44
3437,1983,44
3438,1983,44
3439,1983,44
3440,1983,44
3441,1983,44
3442,1983,44
3443,1983,44
3444,1983,44
3445,1983,44
3446,1983,44
3447,1983,44
3448,1983,44
3449,1983,44
3450,1983,44
3451,1983,44
3452,1983,44
3453,1983,44
3454,1983,44
3455,1983,44
3456,1983,44
3457,1983,44
3458,1983,44
3459,1983,44
3460,1983,44
3461,1983,44
3462,1983,44
3463,1983,44
3464,1983,44
3465,1983,44
3466,1983,44
3467,1983,44
3468,1983,44
3469,1983,44
3470,1983,44
3471,1983,44
3472,1983,44
3473,1983,44
3474,1983,44
3475,1983,44
3476,1983,44
3477,1983,44
3478,1983,44
3479,1983,44
3480,1983,44
3481,1983,44
3482,1983,44
3483,1983,44
3484,1983,44
3485,1983,44
3486,1983,44
3487,1983,44
3488,1983,44
3489,1983,44
3490,1983,44
3491,1983,44
3492,1983,44
3493,1983,44
3494,1983,44
3495,1983,44
3496,1983,44
3497,1983,44
3498,1983,44
3499,1983,44
3500,1983,44
3501,1983,44
3502,1983,44
3503,1983,44
3504,1983,44
3505,1983,44
3506,1983,44
3507,1983,44
3508,1983,44
3509,1983,44
3512,1984,44
3513,1984,44
3514,1984,44
3515,1984,44
3516,1984,44
3517,1984,44
3518,1984,44
3519,1984,44
3520,1984,44
3521,1984,44
3522,1984,44
3523,1984,44
3524,1984,44
3525,1984,44
3526,1984,44
3527,1984,44
3528,1984,44
3529,1984,44
3530,1984,44
3531,1984,44
3532,1984,44
3533,1984,44
3534,1984,44
3535,1984,44
3536,1984,44
3537,1984,44
3538,1984,44
3539,1984,44
3540,1984,44
3541,1984,44
3542,1984,44
3543,1984,44
3544,1984,44
3545,1984,44
3546,1984,44
3547,1984,44
3548,1984,44
3549,1984,44
3550,1984,44
3551,1984,44
3552,1984,44
3553,1984,44
3554,1984,44
3555,1984,44
3556,1984,44
3557,1984,44
3558,1984,44
3559,1984,44
3560,1984,44
3561,1984,44
3562,1984,44
3563,1984,44
3564,1984,44
3565,1984,44
3566,1984,44
3567,1984,44
3568,1984,44
3569,1984,44
3570,1984,44
3571,1984,44
3572,1984,44
3573,1984,44
3574,1984,44
3575,1984,44
3576,1984,44
3577,1984,44
3578,1984,44
3579,1984,44
3580,1984,44
3581,1984,44
3582,1984,44
3583,1984,44
3584,1984,44
3585,1984,44
3586,1984,44
3587,1984,44
3588,1984,44
3589,1984,44
3590,1984,44
3591,1984,44
3592,1984,44
3593,1984,44
3594,1984,44
3595,1984,44
3596,1984,44
3597,1984,44
3598,1984,44
3599,1984,44
3600,1984,44
3601,1984,44
3602,1984,44
3603,1984,44
3604,1984,44
3605,1984,44
3606,1984,44
3607,1984,44
3608,1984,44
3609,1984,44
3610,1984,44
3611,1984,44
3612,1984,44
3613,1984,44
3614,1984,44
3615,1984,44
3616,1984,44
3617,1984,44
3618,1984,44
3619,1984,44
3620,1984,44
3621,1984,44
3622,1984,44
3623,1984,44
3624,1984,44
3625,1984,44
3626,1984,44
3627,1984,44
3628,1984,44
3629,1984,44
3630,1984,44
3631,1984,44
3632,1984,44
3633,1984,44
3634,1984,44
3635,1984,44
3636,1984,44
3637,1984,44
3638,1984,44
3639,1984,44
3640,1984,44
3641,1984,44
3642,1984,44
3643,1984,44
3644,1984,44
3645,1984,44
3646,1984,44
3647,1984,44
3648,1984,44
3649,1984,44
3650,1984,44
3651,1984,44
3652,1984,44
3653,1984,44
3654,1984,44
3655,1984,44
3656,1984,44
3657,1984,44
3658,1984,44
3659,1984,44
3660,1984,44
3661,1984,44
3662,1984,44
3663,1984,44
3666,1987,44
3667,1987,44
3668,1987,44
3669,1987,44
3670,1987,44
3671,1987,44
3672,1987,44
3673,1987,44
3674,1987,44
3675,1987,44
3676,1987,44
3677,1987,44
3678,1987,44
3679,1987,44
3680,1987,44
3681,1987,44
3682,1987,44
3683,1987,44
3684,1987,44
3685,1987,44
3686,1987,44
3687,1987,44
3688,1987,44
3689,1987,44
3690,1987,44
3691,1987,44
3692,1987,44
3693,1987,44
3694,1987,44
3695,1987,44
3696,1987,44
3697,1987,44
3698,1987,44
3699,1987,44
3700,1987,44
3701,1987,44
3702,1987,44
3703,1987,44
3704,1987,44
3705,1987,44
3706,1987,44
3707,1987,44
3708,1987,44
3709,1987,44
3710,1987,44
3711,1987,44
3712,1987,44
3713,1987,44
3714,1987,44
3715,1987,44
3716,1987,44
3717,1987,44
3718,1987,44
3719,1987,44
3720,1987,44
3721,1987,44
3722,1987,44
3723,1987,44
3724,1987,44
3725,1987,44
3726,1987,44
3727,1987,44
3728,1987,44
3729,1987,44
3730,1987,44
3731,1987,44
3732,1987,44
3733,1987,44
3734,1987,44
3735,1987,44
3736,1987,44
3737,1987,44
3738,1987,44
3739,1987,44
3740,1987,44
3741,1987,44
3742,1987,44
3743,1987,44
3744,1987,44
3745,1987,44
3746,1987,44
3747,1987,44
3748,1987,44
3749,1987,44
3750,1987,44
3751,1987,44
3752,1987,44
3753,1987,44
3754,1987,44
3755,1987,44
3756,1987,44
3757,1987,44
3758,1987,44
3759,1987,44
3760,1987,44
3761,1987,44
3762,1987,44
3763,1987,44
3764,1987,44
3765,1987,44
3766,1987,44
3767,1987,44
3768,1987,44
3769,1987,44
3770,1987,44
3771,1987,44
3772,1987,44
3773,1987,44
3774,1987,44
3775,1987,44
3776,1987,44
3777,1987,44
3778,1987,44
3779,1987,44
3780,1987,44
3781,1987,44
3782,1987,44
3783,1987,44
3784,1987,44
3785,1987,44
3786,1987,44
3787,1987,44
3788,1987,44
3789,1987,44
3790,1987,44
3791,1987,44
3792,1987,44
3793,1987,44
3794,1987,44
3795,1987,44
3796,1987,44
3797,1987,44
3798,1987,44
3799,1987,44
3800,1987,44
3801,1987,44
3802,1987,44
3803,1987,44
3804,1987,44
3807,1989,44
3808,1989,44
3809,1989,44
3810,1989,44
3811,1989,44
3812,1989,44
3813,1989,44
3814,1989,44
3815,1989,44
3816,1989,44
3817,1989,44
3818,1989,44
3819,1989,44
3820,1989,44
3821,1989,44
3822,1989,44
3823,1989,44
3824,1989,44
3825,1989,44
3826,1989,44
3827,1989,44
3828,1989,44
3829,1989,44
3830,1989,44
3831,1989,44
3832,1989,44
3833,1989,44
3834,1989,44
3835,1989,44
3836,1989,44
3837,1989,44
3838,1989,44
3839,1989,44
3840,1989,44
3841,1989,44
3842,1989,44
3843,1989,44
3844,1989,44
3845,1989,44
3846,1989,44
3847,1989,44
3850,1990,44
3851,1990,44
3852,1990,44
3853,1990,44
3854,1990,44
3855,1990,44
3856,1990,44
3857,1990,44
3858,1990,44
3859,1990,44
3860,1990,44
3861,1990,44
3862,1990,44
3863,1990,44
3864,1990,44
3865,1990,44
3866,1990,44
3867,1990,44
3868,1990,44
3869,1990,44
3870,1990,44
3871,1990,44
3872,1990,44
3873,1990,44
3874,1990,44
3875,1990,44
3876,1990,44
3877,1990,44
3878,1990,44
3879,1990,44
3880,1990,44
3881,1990,44
3882,1990,44
3883,1990,44
3884,1990,44
3885,1990,44
3886,1990,44
3887,1990,44
3888,1990,44
3889,1990,44
3890,1990,44
3891,1990,44
3892,1990,44
3893,1990,44
3894,1990,44
3905,1994,44
3906,1994,44
3907,1994,44
3908,1994,44
3909,1994,44
3910,1994,44
3911,1994,44
3912,1994,44
3913,1994,44
3914,1994,44
3915,1994,44
3916,1994,44
3917,1994,44
3918,1994,44
3919,1994,44
3920,1994,44
3921,1994,44
3922,1994,44
3923,1994,44
3924,1994,44
3925,1994,44
3926,1994,44
3927,1994,44
3928,1994,44
3929,1994,44
3930,1994,44
3931,1994,44
3932,1994,44
3933,1994,44
3934,1994,44
3935,1994,44
3936,1994,44
3937,1994,44
3938,1994,44
3943,1998,44
3944,1998,44
3945,1998,44
3946,1998,44
3947,1998,44
3948,1998,44
3949,1998,44
3950,1998,44
3951,1998,44
3952,1998,44
3953,1998,44
3954,1998,44
3955,1998,44
3956,1998,44
3957,1998,44
3958,1998,44
3959,1998,44
3960,1998,44
3961,1998,44
3962,1998,44
3963,1998,44
3964,1998,44
3965,1998,44
3966,1998,44
3967,1998,44
3968,1998,44
3969,1998,44
3970,1998,44
3971,1998,44
3972,1998,44
3973,1998,44
3974,1998,44
3975,1998,44
3976,1998,44
3977,1998,44
3978,1998,44
3979,1998,44
3980,1998,44
3981,1998,44
3982,1998,44
3983,1998,44
3984,1998,44
3985,1998,44
3986,1998,44
3987,1998,44
3988,1998,44
3989,1998,44
3990,1998,44
3991,1998,44
3992,1998,44
3993,1998,44
3994,1998,44
3995,1998,44
3996,1998,44
3997,1998,44
3998,1998,44
3999,1998,44
4000,1998,44
4001,1998,44
4002,1998,44
4003,1998,44
4004,1998,44
4005,1998,44
4006,1998,44
4007,1998,44
4008,1998,44
4009,1998,44
4010,1998,44
4011,1998,44
4012,1998,44
4013,1998,44
4014,1998,44
4015,1998,44
4016,1998,44
4017,1998,44
4018,1998,44
4019,1998,44
4020,1998,44
4021,1998,44
4022,1998,44
4023,1998,44
4024,1998,44
4025,1998,44
4026,1998,44
4027,1998,44
4028,1998,44
4029,1998,44
4030,1998,44
4031,1998,44
4032,1998,44
4033,1998,44
4034,1998,44
4035,1998,44
4036,1998,44
4037,1998,44
4038,1998,44
4039,1998,44
4040,1998,44
4041,1998,44
4042,1998,44
4043,1998,44
4044,1998,44
4045,1998,44
4046,1998,44
4047,1998,44
4048,1998,44
4049,1998,44
4050,1998,44
4051,1998,44
4052,1998,44
4053,1998,44
4054,1998,44
4055,1998,44
4056,1998,44
4057,1998,44
4058,1998,44
4059,1998,44
4060,1998,44
4061,1998,44
4062,1998,44
4063,1998,44
4064,1998,44
4065,1998,44
4066,1998,44
4067,1998,44
4068,1998,44
4069,1998,44
4070,1998,44
4071,1998,44
4072,1998,44
4073,1998,44
4074,1998,44
4075,1998,44
4076,1998,44
4077,1998,44
4078,1998,44
4079,1998,44
4080,1998,44
4081,1998,44
4082,1998,44
4083,1998,44
4084,1998,44
4085,1998,44
4086,1998,44
4087,1998,44
4088,1998,44
4089,1998,44
4090,1998,44
4091,1998,44
4092,1998,44
4093,1998,44
4094,1998,44
4095,1998,44
4096,1998,44
4097,1998,44
4098,1998,44
4099,1998,44
4100,1998,44
4101,1998,44
4102,1998,44
4103,1998,44
4104,1998,44
4105,1998,44
4106,1998,44
4107,1998,44
4108,1998,44
4109,1998,44
4110,1998,44
4111,1998,44
4112,1998,44
4113,1998,44
4114,1998,44
4115,1998,44
4116,1998,44
4117,1998,44
4118,1998,44
4119,1998,44
4120,1998,44
4121,1998,44
4122,1998,44
4123,1998,44
4124,1998,44
4125,1998,44
4126,1998,44
4127,1998,44
4128,1998,44
4129,1998,44
4130,1998,44
4131,1998,44
4132,1998,44
4133,1998,44
4134,1998,44
4135,1998,44
4136,1998,44
4137,1998,44
4138,1998,44
4139,1998,44
4140,1998,44
4141,1998,44
4142,1998,44
4143,1998,44
4144,1998,44
4145,1998,44
4146,1998,44
4147,1998,44
4148,1998,44
4149,1998,44
4150,1998,44
4151,1998,44
4152,1998,44
4153,1998,44
4154,1998,44
4155,1998,44
4156,1998,44
4157,1998,44
4158,1998,44
4159,1998,44
4160,1998,44
4161,1998,44
4162,1998,44
4163,1998,44
4164,1998,44
4165,1998,44
4166,1998,44
4167,1998,44
4168,1998,44
4169,1998,44
4170,1998,44
4171,1998,44
4172,1998,44
4173,1998,44
4174,1998,44
4175,1998,44
4176,1998,44
4177,1998,44
4178,1998,44
4179,1998,44
4180,1998,44
4181,1998,44
4182,1998,44
4183,1998,44
4184,1998,44
4185,1998,44
4186,1998,44
4187,1998,44
4188,1998,44
4189,1998,44
4190,1998,44
4191,1998,44
4192,1998,44
4193,1998,44
4194,1998,44
4195,1998,44
4196,1998,44
4197,1998,44
4198,1998,44
4199,1998,44
4200,1998,44
4201,1998,44
4202,1998,44
4203,1998,44
4204,1998,44
4205,1998,44
4206,1998,44
4207,1998,44
4208,1998,44
4209,1998,44
4210,1998,44
4211,1998,44
4212,1998,44
4213,1998,44
4214,1998,44
4215,1998,44
4218,2000,44
4219,2000,44
4220,2000,44
4221,2000,44
4222,2000,44
4223,2000,44
4224,2000,44
4225,2000,44
4226,2000,44
4227,2000,44
4228,2000,44
4229,2000,44
4230,2000,44
4231,2000,44
4234,2000,44
4235,2000,44
4236,2000,44
4237,2000,44
4238,2000,44
4239,2000,44
4240,2000,44
4245,2002,44
4246,2002,44
4247,2002,44
4248,2002,44
4249,2002,44
4250,2002,44
4251,2002,44
4252,2002,44
4253,2002,44
4254,2002,44
4255,2002,44
4256,2002,44
4257,2002,44
4258,2002,44
4259,2002,44
4260,2002,44
4261,2002,44
4262,2002,44
4263,2002,44
4264,2002,44
4265,2002,44
4266,2002,44
4267,2002,44
4270,2003,45
4369,2003,45
4690,2003,45
4693,2003,46
4700,2003,46
4701,2003,46
4734,2003,46
4822,2003,46
4971,2003,47
4974,2003,47
4975,2003,47
4986,2003,47
4987,2003,47
5002,2003,48
5061,2004,48
5100,2004,48
5101,2004,48
5126,2004,48
5127,2004,48
5128,2004,48
5129,2004,48
5158,2004,48
5159,2004,48
5160,2004,48
5161,2004,48
5162,2004,48
5163,2004,48
5164,2004,48
5165,2004,48
5166,2004,48
5167,2004,48
5168,2004,48
5169,2004,48
5170,2004,48
5177,2004,48
5178,2004,48
5179,2004,48
5180,2004,48
5181,2004,48
5183,2004,48
5187,2004,48
5190,2004,49
5366,2004,50
5380,2004,50
5381,2004,50
5382,2004,50
5405,2004,50
5412,2004,50
5415,2004,51
5686,2004,52
5702,2004,52
5710,2004,52
5711,2004,52
5728,2004,53
5731,2004,53
5748,2004,53
5749,2004,53
5751,2004,53
5757,2004,53
5758,2004,53
5759,2004,53
5760,2004,53
5771,2004,54
5780,2004,54
5781,2004,54
5783,2004,54
5785,2004,54
5786,2004,54
5789,2004,55
5802,2005,55
5842,2005,55
5843,2005,55
5850,2005,55
5851,2005,55
5852,2005,55
5854,2005,55
5855,2005,55
5856,2005,55
5857,2005,55
5858,2005,55
5864,2005,55
5865,2005,55
5866,2005,55
5892,2005,55
6022,2005,55
6025,2005,55
6026,2005,55
6028,2005,55
6032,2005,55
6034,2005,55
6035,2005,55
6036,2005,55
6037,2005,55
6038,2005,55
6039,2005,55
6040,2005,55
6041,2005,55
6042,2005,55
6043,2005,55
6044,2005,55
6045,2005,55
6046,2005,55
6047,2005,55
6048,2005,55
6049,2005,55
6050,2005,55
6051,2005,55
6052,2005,55
6053,2005,55
6054,2005,55
6055,2005,55
6056,2005,55
6057,2005,55
6058,2005,55
6059,2005,55
6060,2005,55
6061,2005,55
6062,2005,55
6063,2005,55
6065,2005,56
6066,2005,56
6069,2005,56
6070,2005,56
6071,2005,56
6072,2005,56
6073,2005,56
6074,2005,56
6075,2005,56
6076,2005,56
6077,2005,56
6078,2005,56
6079,2005,56
6080,2005,56
6081,2005,56
6082,2005,56
6083,2005,56
6084,2005,56
6085,2005,56
6086,2005,56
6087,2005,56
6088,2005,56
6089,2005,56
6090,2005,56
6091,2005,56
6092,2005,56
6093,2005,56
6094,2005,56
6095,2005,56
6096,2005,56
6097,2005,56
6098,2005,56
6099,2005,56
6100,2005,56
6101,2005,56
6102,2005,56
6103,2005,56
6104,2005,56
6113,2005,56
6114,2005,56
6116,2005,56
6122,2005,56
6123,2005,56
6124,2005,56
6125,2005,56
6126,2005,56
6127,2005,56
6128,2005,56
6129,2005,56
6130,2005,56
6131,2005,56
6132,2005,56
6133,2005,56
6134,2005,56
6135,2005,56
6136,2005,56
6137,2005,56
6138,2005,56
6139,2005,56
6140,2005,56
6141,2005,56
6142,2005,56
6143,2005,56
6144,2005,56
6145,2005,56
6146,2005,56
6147,2005,56
6148,2005,56
6149,2005,56
6150,2005,56
6151,2005,56
6152,2005,56
6153,2005,56
6154,2005,56
6155,2005,56
6156,2005,56
6157,2005,56
6158,2005,56
6159,2005,56
6160,2005,56
6161,2005,56
6162,2005,56
6163,2005,56
6164,2005,56
6165,2005,56
6166,2005,56
6167,2005,56
6168,2005,56
6169,2005,56
6170,2005,56
6171,2005,56
6172,2005,56
6173,2005,56
6174,2005,56
6178,2005,56
6179,2005,56
6180,2005,56
6181,2005,56
6182,2005,56
6183,2005,56
6184,2005,56
6186,2005,56
6188,2005,56
6192,2005,57
6195,2005,57
6196,2005,57
6199,2005,58
6217,2005,58
6233,2005,59
6253,2005,59
6262,2005,60
6271,2005,60
6284,2005,60
6285,2005,60
6286,2005,60
6287,2005,60
6288,2005,60
6289,2005,60
6290,2005,60
6291,2005,60
6292,2005,60
6307,2005,60
6308,2005,60
6309,2005,60
6310,2005,60
6311,2005,60
6403,2006,60
6404,2006,60
6405,2006,60
6406,2006,60
6407,2006,60
6451,2006,60
6463,2006,60
6464,2006,60
6465,2006,60
6466,2006,60
6467,2006,60
6468,2006,60
6479,2006,60
6480,2006,60
6486,2006,60
6487,2006,60
6488,2006,60
6489,2006,60
6490,2006,60
6491,2006,60
6492,2006,60
6493,2006,60
6494,2006,60
6495,2006,60
6497,2006,60
6498,2006,60
6500,2006,61
6503,2006,61
6504,2006,61
6505,2006,61
6506,2006,61
6507,2006,61
6508,2006,61
6510,2006,62
6513,2006,62
6526,2006,62
6527,2006,62
6546,2006,62
6547,2006,62
6548,2006,62
6556,2006,62
6570,2007,62
6571,2007,62
6572,2007,62
6573,2007,62
6574,2007,62
6575,2007,62
6576,2007,62
6577,2007,62
6591,2007,62
6592,2007,62
6593,2007,62
6594,2007,62
6595,2007,62
6596,2007,62
6597,2007,62
6598,2007,62
6606,2007,62
6607,2007,62
6608,2007,62
6609,2007,62
6611,2007,62
6612,2007,62
6613,2007,62
6614,2007,62
6615,2007,62
6616,2007,62
6617,2007,62
6618,2007,62
6627,2007,62
6628,2007,62
6629,2007,62
6630,2007,62
6634,2007,63
6639,2007,63
6640,2007,63
6641,2007,63
6642,2007,63
6645,2007,63
6662,2007,63
6663,2007,63
6664,2007,63
6665,2007,63
6666,2007,63
6667,2007,63
6668,2007,63
6669,2007,63
6670,2007,63
6671,2007,63
6672,2007,63
6673,2007,63
6674,2007,63
6677,2007,63
6678,2007,63
6680,2007,63
6682,2007,63
6686,2007,63
6687,2007,63
6688,2007,63
6689,2007,63
6690,2007,63
6693,2007,64
6695,2007,65
6701,2007,66
6706,2007,67
6715,2007,67
6716,2007,67
6727,2007,67
6728,2007,67
6729,2007,67
6735,2007,67
6736,2007,67
6738,2007,68
6741,2007,68
6742,2007,68
6744,2007,68
6747,2007,69
6759,2007,70
6762,2007,70
6763,2007,70
6764,2007,70
6765,2007,70
6774,2007,70
6775,2007,70
6778,2007,70
6779,2007,70
6795,2007,70
6796,2007,70
6797,2007,70
6798,2007,70
6799,2007,70
6810,2007,71
6814,2007,72
6845,2007,72
6848,2007,73
6871,2007,73
6872,2007,73
6873,2007,73
6874,2007,73
6877,2007,73
6898,2008,73
6908,2008,73
6912,2008,73
6915,2008,73
6916,2008,73
6921,2008,73
6922,2008,73
6923,2008,73
6926,2008,73
6927,2008,73
6928,2008,73
6929,2008,73
6931,2008,73
6932,2008,73
6936,2008,73
6938,2008,74
6942,2008,75
6968,2008,75
6969,2008,75
6971,2008,75
6972,2008,75
6974,2008,75
6985,2008,75
6992,2008,75
6993,2008,75
7005,2008,75
7006,2008,75
7007,2008,75
7008,2008,75
7009,2008,75
7010,2008,75
7011,2008,75
7012,2008,75
7013,2008,75
7014,2008,75
7027,2008,75
7028,2008,75
7029,2008,75
7030,2008,75
7032,2008,75
7033,2008,75
7034,2008,75
7057,2008,75
7059,2008,75
7060,2008,75
7061,2008,75
7062,2008,75
7063,2008,75
7064,2008,75
7065,2008,75
7066,2008,75
7068,2008,75
7076,2008,75
7100,2008,75
7101,2008,75
7110,2008,75
7112,2008,75
7157,2008,75
7167,2008,75
7168,2008,75
7169,2008,75
7172,2008,75
7173,2008,75
7174,2008,75
7181,2008,75
7184,2008,75
7185,2008,75
7187,2008,75
7189,2008,76
7193,2008,77
7197,2008,78
7199,2008,79
7206,2008,79
7207,2008,79
7208,2008,79
7210,2008,80
7214,2008,81
7218,2008,82
7221,2008,82
7223,2008,83
7236,2008,83
7247,2008,84
7334,2008,84
7361,2008,84
7370,2008,84
7379,2008,84
7380,2008,84
7381,2008,84
7382,2008,84
7383,2008,84
7384,2008,84
7392,2008,84
7393,2008,84
7402,2008,84
7403,2008,84
7405,2008,84
7406,2008,84
7422,2008,85
7430,2008,85
7453,2008,85
7454,2008,85
7455,2008,85
7463,2008,85
7464,2008,85
7473,2009,85
7474,2009,85
7518,2009,86
7524,2009,87
7530,2009,87
7551,2009,87
7552,2009,87
7553,2009,87
7567,2009,87
7589,2009,87
7602,2009,87
7648,2009,87
7650,2009,87
7657,2009,87
7668,2009,87
7669,2009,87
7670,2009,87
7671,2009,87
7675,2009,87
7676,2009,87
7679,2009,87
7680,2009,87
7682,2009,87
7683,2009,87
7684,2009,87
7685,2009,87
7687,2009,87
7688,2009,87
7689,2009,87
7690,2009,87
7717,2009,88
7732,2009,88
7733,2009,88
7735,2009,88
