Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,sql,stream,Time(seconds),socket_count,Label
0,TCP,192.168.136.131,42972,443,1440,0,0,144,,,N
0,TCP,192.168.136.131,42972,443,1440,0,0,144,,,N
0,TCP,18.67.161.29,443,39406,0,1440,0,143,,,N
0,TCP,192.168.136.131,39406,443,1440,0,0,143,,,N
0,TCP,18.67.161.29,443,39406,0,1440,0,143,,,N
0,TCP,192.168.136.131,39406,443,1440,0,0,143,,,N
0,TCP,18.67.161.29,443,39406,0,1440,0,143,,,N
0,TCP,192.168.136.131,39406,443,1440,0,0,143,,,N
0,TCP,192.168.136.131,42972,443,1440,0,0,144,,,N
0,TCP,192.168.136.131,42972,443,244,0,0,144,,,N
0,TCP,18.67.161.29,443,39406,0,1440,0,143,,,N
0,TCP,192.168.136.131,39406,443,1440,0,0,143,,,N
0,TCP,18.67.161.29,443,39406,0,212,0,143,,,N
0,TCP,192.168.136.131,39406,443,212,0,0,143,,,N
0,TCP,192.168.136.131,42972,443,0,64,0,144,,,N
0,TCP,192.168.136.131,42972,443,0,170,0,144,,,N
0,TCP,192.168.136.131,42972,443,0,286,0,144,,,N
0,TCP,192.168.136.131,39406,443,0,64,0,143,,,N
0,TCP,18.67.161.29,443,39406,64,0,0,143,,,N
0,TCP,192.168.136.131,39406,443,0,170,0,143,,,N
0,TCP,192.168.136.131,39406,443,0,263,0,143,,,N
0,TCP,18.67.161.29,443,39406,170,0,0,143,,,N
0,TCP,18.67.161.29,443,39406,263,0,0,143,,,N
0,TCP,142.250.196.2,443,51252,0,31,0,140,,,N
0,TCP,192.168.136.131,42972,443,208,31,0,144,,,N
0,TCP,192.168.136.131,32826,443,1,0,0,145,2014,140,N
0,TCP,192.168.136.131,32826,443,0,517,0,145,,,N
0,TCP,18.67.161.29,443,39406,0,208,0,143,,,N
0,TCP,23.12.206.35,443,32826,517,0,0,145,,,N
0,TCP,192.168.136.131,39406,443,208,31,0,143,,,N
0,TCP,18.67.161.29,443,39406,31,0,0,143,,,N
0,TCP,192.168.136.131,42972,443,882,0,0,144,,,N
0,TCP,18.67.161.29,443,39406,0,31,0,143,,,N
0,TCP,18.67.161.29,443,39406,0,1440,0,143,,,N
0,TCP,192.168.136.131,39406,443,1471,0,0,143,,,N
0,TCP,18.67.161.29,443,39406,0,1440,0,143,,,N
0,TCP,18.67.161.29,443,39406,0,1440,0,143,,,N
0,TCP,192.168.136.131,39406,443,2880,0,0,143,,,N
0,TCP,18.67.161.29,443,39406,0,1440,0,143,,,N
0,TCP,18.67.161.29,443,39406,0,1440,0,143,,,N
0,TCP,192.168.136.131,39406,443,2880,0,0,143,,,N
0,TCP,18.67.161.29,443,39406,0,1440,0,143,,,N
0,TCP,18.67.161.29,443,39406,0,1440,0,143,,,N
0,TCP,192.168.136.131,39406,443,2880,0,0,143,,,N
0,TCP,18.67.161.29,443,39406,0,1440,0,143,,,N
0,TCP,18.67.161.29,443,39406,0,623,0,143,,,N
0,TCP,192.168.136.131,39406,443,2063,0,0,143,,,N
0,TCP,192.168.136.131,51252,443,31,0,0,140,,,N
0,UDP,192.168.136.131,,,,46,0,,,,N
,DNS,192.168.136.131,,,,46,0,,,,N
0,UDP,192.168.136.131,,,,46,0,,,,N
,DNS,192.168.136.131,,,,46,0,,,,N
0,UDP,192.168.136.131,,,,43,0,,,,N
,DNS,192.168.136.131,,,,43,0,,,,N
0,UDP,192.168.136.131,,,,43,0,,,,N
,DNS,192.168.136.131,,,,43,0,,,,N
0,TCP,23.12.206.35,443,32826,0,1440,0,145,,,N
0,TCP,192.168.136.131,32826,443,1440,0,0,145,,,N
0,TCP,23.12.206.35,443,32826,0,1440,0,145,,,N
0,TCP,23.12.206.35,443,32826,0,818,0,145,,,N
0,TCP,192.168.136.131,32826,443,1440,0,0,145,,,N
0,TCP,192.168.136.131,32826,443,818,0,0,145,,,N
0,TCP,192.168.136.131,32826,443,0,80,0,145,,,N
0,TCP,23.12.206.35,443,32826,80,0,0,145,,,N
0,TCP,192.168.136.131,32826,443,0,170,0,145,,,N
0,TCP,192.168.136.131,32826,443,0,282,0,145,,,N
0,TCP,23.12.206.35,443,32826,170,0,0,145,,,N
0,TCP,23.12.206.35,443,32826,282,0,0,145,,,N
0,TCP,192.168.136.131,51252,443,0,36,0,140,,,N
0,TCP,192.168.136.131,32826,443,0,36,0,145,,,N
0,TCP,142.250.196.2,443,51252,36,0,0,140,,,N
0,TCP,23.12.206.35,443,32826,36,0,0,145,,,N
0,TCP,192.168.136.131,36776,443,0,812,0,118,,,N
0,TCP,104.211.158.212,443,36776,812,0,0,118,,,N
0,UDP,192.168.136.131,,,,42,0,,,,N
,DNS,192.168.136.131,,,,42,0,,,,N
0,UDP,192.168.136.131,,,,42,0,,,,N
,DNS,192.168.136.131,,,,42,0,,,,N
0,UDP,192.168.136.131,,,,1365,0,,,,N
0,TCP,142.250.196.2,443,51252,0,509,0,140,,,N
0,TCP,192.168.136.131,51252,443,509,0,0,140,,,N
0,TCP,142.250.196.2,443,51252,0,1412,0,140,,,N
0,TCP,192.168.136.131,51252,443,1412,0,0,140,,,N
0,TCP,142.250.196.2,443,51252,0,1412,0,140,,,N
0,TCP,192.168.136.131,51252,443,1412,0,0,140,,,N
0,TCP,142.250.196.2,443,51252,0,1412,0,140,,,N
0,TCP,192.168.136.131,51252,443,1412,0,0,140,,,N
0,TCP,142.250.196.2,443,51252,0,1412,0,140,,,N
0,TCP,192.168.136.131,51252,443,1412,0,0,140,,,N
0,TCP,142.250.196.2,443,51252,0,1412,0,140,,,N
0,TCP,192.168.136.131,51252,443,1412,0,0,140,,,N
0,TCP,142.250.196.2,443,51252,0,1412,0,140,,,N
0,UDP,192.168.136.131,,,,1365,0,,,,N
0,TCP,142.250.196.2,443,51252,0,1412,0,140,,,N
0,TCP,192.168.136.131,51252,443,2824,0,0,140,,,N
0,TCP,142.250.196.2,443,51252,0,1412,0,140,,,N
0,UDP,192.168.136.2,,,,124,0,,,,N
,DNS,192.168.136.2,,,,124,0,,,,N
0,UDP,192.168.136.2,,,,171,0,,,,N
,DNS,192.168.136.2,,,,171,0,,,,N
0,UDP,192.168.136.2,,,,153,0,,,,N
,DNS,192.168.136.2,,,,153,0,,,,N
0,TCP,142.250.196.2,443,51252,0,1412,0,140,,,N
0,TCP,192.168.136.131,51252,443,2824,0,0,140,,,N
0,TCP,142.250.196.2,443,51252,0,1412,0,140,,,N
0,TCP,142.250.196.2,443,51252,0,1412,0,140,,,N
0,TCP,192.168.136.131,51252,443,2824,0,0,140,,,N
0,TCP,142.250.196.2,443,51252,0,1412,0,140,,,N
0,TCP,142.250.196.2,443,51252,0,2824,0,140,,,N
0,TCP,192.168.136.131,51252,443,4236,0,0,140,,,N
0,TCP,23.12.206.35,443,32826,0,574,0,145,,,N
0,TCP,142.250.196.2,443,51252,0,1412,0,140,,,N
0,TCP,192.168.136.131,51252,443,1412,0,0,140,,,N
0,TCP,142.250.196.2,443,51252,0,1412,0,140,,,N
0,TCP,142.250.196.2,443,51252,0,1412,0,140,,,N
0,TCP,192.168.136.131,51252,443,2824,0,0,140,,,N
0,TCP,142.250.196.2,443,51252,0,1412,0,140,,,N
0,UDP,192.168.136.2,,,,313,0,,,,N
,DNS,192.168.136.2,,,,313,0,,,,N
0,TCP,142.250.196.2,443,51252,0,1412,0,140,,,N
0,TCP,192.168.136.131,51252,443,2824,0,0,140,,,N
0,TCP,142.250.196.2,443,51252,0,1412,0,140,,,N
0,UDP,192.168.136.131,,,,43,0,,,,N
,DNS,192.168.136.131,,,,43,0,,,,N
0,UDP,192.168.136.131,,,,43,0,,,,N
,DNS,192.168.136.131,,,,43,0,,,,N
0,UDP,192.168.136.131,,,,42,0,,,,N
,DNS,192.168.136.131,,,,42,0,,,,N
0,UDP,192.168.136.131,,,,42,0,,,,N
,DNS,192.168.136.131,,,,42,0,,,,N
0,TCP,141.95.33.120,443,53668,0,158,0,139,,,N
0,TCP,141.95.33.120,443,53668,24,0,0,139,,,N
0,UDP,192.168.136.131,,,,48,0,,,,N
,DNS,192.168.136.131,,,,48,0,,,,N
0,UDP,192.168.136.131,,,,48,0,,,,N
,DNS,192.168.136.131,,,,48,0,,,,N
0,TCP,141.95.33.120,443,53668,1,0,0,139,,,N
0,TCP,192.168.136.131,37400,443,1,0,0,147,2014,141,N
0,TCP,192.168.136.131,37400,443,0,517,0,147,,,N
0,TCP,18.161.229.117,443,37400,517,0,0,147,,,N
0,UDP,192.168.136.2,,,,101,0,,,,N
,DNS,192.168.136.2,,,,101,0,,,,N
0,UDP,192.168.136.2,,,,202,0,,,,N
,DNS,192.168.136.2,,,,202,0,,,,N
0,TCP,192.168.136.131,34796,443,1,0,0,146,2014,142,N
0,TCP,192.168.136.131,34796,443,0,517,0,146,,,N
0,TCP,52.77.13.91,443,34796,517,0,0,146,,,N
0,TCP,192.168.136.131,32826,443,574,0,0,145,,,N
0,TCP,104.211.158.212,443,36776,0,354,0,118,,,N
0,TCP,192.168.136.131,36776,443,354,0,0,118,,,N
0,TCP,18.161.229.117,443,37400,0,1440,0,147,,,N
0,TCP,18.161.229.117,443,37400,0,1440,0,147,,,N
0,TCP,192.168.136.131,37400,443,1440,0,0,147,,,N
0,TCP,192.168.136.131,37400,443,1440,0,0,147,,,N
0,TCP,18.161.229.117,443,37400,0,1440,0,147,,,N
0,TCP,192.168.136.131,37400,443,1440,0,0,147,,,N
0,TCP,18.161.229.117,443,37400,0,1440,0,147,,,N
0,TCP,192.168.136.131,37400,443,1440,0,0,147,,,N
0,TCP,18.161.229.117,443,37400,0,723,0,147,,,N
0,TCP,192.168.136.131,37400,443,723,0,0,147,,,N
0,UDP,151.101.1.229,,,,1365,0,,,,N
0,UDP,151.101.1.229,,,,1365,0,,,,N
0,UDP,151.101.1.229,,,,567,0,,,,N
0,UDP,151.101.1.229,,,,788,0,,,,N
0,TCP,23.12.206.35,443,32826,0,92,0,145,,,N
0,TCP,192.168.136.131,32826,443,92,0,0,145,,,N
0,TCP,192.168.136.131,51252,443,1412,0,0,140,,,N
0,TCP,23.12.206.35,443,32826,0,203,0,145,,,N
0,TCP,23.12.206.35,443,32826,0,1440,0,145,,,N
0,TCP,23.12.206.35,443,32826,0,1440,0,145,,,N
0,TCP,192.168.136.131,32826,443,203,0,0,145,,,N
0,TCP,192.168.136.131,32826,443,1440,0,0,145,,,N
0,TCP,192.168.136.131,32826,443,1440,0,0,145,,,N
0,TCP,23.12.206.35,443,32826,0,1440,0,145,,,N
0,TCP,192.168.136.131,32826,443,1440,0,0,145,,,N
0,TCP,23.12.206.35,443,32826,0,963,0,145,,,N
0,TCP,192.168.136.131,32826,443,963,0,0,145,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
,DNS,192.168.136.131,,,,39,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
,DNS,192.168.136.131,,,,39,0,,,,N
0,TCP,192.168.136.131,32826,443,0,31,0,145,,,N
0,TCP,23.12.206.35,443,32826,31,0,0,145,,,N
0,TCP,142.250.196.2,443,51252,0,1412,0,140,,,N
0,TCP,142.250.196.2,443,51252,0,467,0,140,,,N
0,TCP,192.168.136.131,51252,443,1879,0,0,140,,,N
0,UDP,192.168.136.131,,,,59,0,,,,N
0,TCP,192.168.136.131,51252,443,0,39,0,140,,,N
0,TCP,142.250.196.2,443,51252,39,0,0,140,,,N
0,TCP,192.168.136.131,51252,443,0,24,0,140,,,N
0,TCP,192.168.136.131,51252,443,0,0,0,140,,,N
0,TCP,142.250.196.2,443,51252,24,0,0,140,,,N
0,TCP,142.250.196.2,443,51252,1,0,0,140,,,N
0,TCP,192.168.136.131,37400,443,0,64,0,147,,,N
0,TCP,18.161.229.117,443,37400,64,0,0,147,,,N
0,TCP,192.168.136.131,37400,443,0,170,0,147,,,N
0,TCP,192.168.136.131,37400,443,0,266,0,147,,,N
0,TCP,18.161.229.117,443,37400,170,0,0,147,,,N
0,TCP,18.161.229.117,443,37400,266,0,0,147,,,N
0,UDP,192.168.136.131,,,,150,0,,,,N
0,UDP,192.168.136.131,,,,79,0,,,,N
0,UDP,192.168.136.2,,,,121,0,,,,N
,DNS,192.168.136.2,,,,121,0,,,,N
0,UDP,192.168.136.131,,,,283,0,,,,N
0,UDP,192.168.136.2,,,,93,0,,,,N
,DNS,192.168.136.2,,,,93,0,,,,N
0,UDP,192.168.136.2,,,,113,0,,,,N
,DNS,192.168.136.2,,,,113,0,,,,N
0,UDP,192.168.136.2,,,,58,0,,,,N
,DNS,192.168.136.2,,,,58,0,,,,N
0,TCP,18.161.229.117,443,37400,0,146,0,147,,,N
0,TCP,18.161.229.117,443,37400,0,62,0,147,,,N
0,TCP,192.168.136.131,37400,443,208,0,0,147,,,N
0,TCP,192.168.136.131,37400,443,0,31,0,147,,,N
0,TCP,18.161.229.117,443,37400,31,0,0,147,,,N
0,UDP,192.168.136.2,,,,107,0,,,,N
,DNS,192.168.136.2,,,,107,0,,,,N
0,UDP,192.168.136.2,,,,96,0,,,,N
,DNS,192.168.136.2,,,,96,0,,,,N
0,TCP,18.161.229.117,443,37400,0,31,0,147,,,N
0,TCP,18.161.229.117,443,37400,0,655,0,147,,,N
0,UDP,142.250.196.2,,,,1365,0,,,,N
0,TCP,52.77.13.91,443,34796,0,1440,0,146,,,N
0,TCP,52.77.13.91,443,34796,0,1440,0,146,,,N
0,TCP,192.168.136.131,34796,443,1440,0,0,146,,,N
0,TCP,192.168.136.131,34796,443,1440,0,0,146,,,N
0,TCP,52.77.13.91,443,34796,0,1440,0,146,,,N
0,TCP,192.168.136.131,34796,443,1440,0,0,146,,,N
0,TCP,52.77.13.91,443,34796,0,1089,0,146,,,N
0,TCP,192.168.136.131,34796,443,1089,0,0,146,,,N
0,TCP,192.168.136.131,37400,443,686,0,0,147,,,N
0,UDP,142.250.196.2,,,,1365,0,,,,N
0,UDP,142.250.196.2,,,,623,0,,,,N
0,UDP,142.250.196.2,,,,35,0,,,,N
0,UDP,192.168.136.131,,,,121,0,,,,N
0,TCP,192.168.136.131,34796,443,0,126,0,146,,,N
0,TCP,52.77.13.91,443,34796,126,0,0,146,,,N
0,UDP,192.168.136.2,,,,88,0,,,,N
,DNS,192.168.136.2,,,,88,0,,,,N
0,TCP,192.168.136.131,43800,443,1,0,0,149,2014,143,N
0,UDP,192.168.136.131,,,,44,0,,,,N
,DNS,192.168.136.131,,,,44,0,,,,N
0,UDP,192.168.136.131,,,,45,0,,,,N
,DNS,192.168.136.131,,,,45,0,,,,N
0,UDP,192.168.136.131,,,,45,0,,,,N
,DNS,192.168.136.131,,,,45,0,,,,N
0,UDP,192.168.136.131,,,,44,0,,,,N
,DNS,192.168.136.131,,,,44,0,,,,N
0,UDP,192.168.136.131,,,,46,0,,,,N
,DNS,192.168.136.131,,,,46,0,,,,N
0,UDP,192.168.136.131,,,,46,0,,,,N
,DNS,192.168.136.131,,,,46,0,,,,N
0,TCP,142.250.196.2,443,51252,0,0,0,140,,,N
0,TCP,192.168.136.131,51252,443,1,0,0,140,,,N
0,TCP,192.168.136.131,43800,443,0,517,0,149,,,N
0,UDP,192.168.136.131,,,,41,0,,,,N
,DNS,192.168.136.131,,,,41,0,,,,N
0,UDP,192.168.136.131,,,,41,0,,,,N
,DNS,192.168.136.131,,,,41,0,,,,N
0,UDP,151.101.1.229,,,,32,0,,,,N
0,UDP,192.168.136.131,,,,38,0,,,,N
,DNS,192.168.136.131,,,,38,0,,,,N
0,UDP,192.168.136.131,,,,38,0,,,,N
,DNS,192.168.136.131,,,,38,0,,,,N
0,UDP,151.101.1.229,,,,35,0,,,,N
0,UDP,151.101.1.229,,,,1256,0,,,,N
0,UDP,192.168.136.131,,,,48,0,,,,N
0,UDP,192.168.136.131,,,,47,0,,,,N
,DNS,192.168.136.131,,,,47,0,,,,N
0,UDP,192.168.136.131,,,,47,0,,,,N
,DNS,192.168.136.131,,,,47,0,,,,N
0,TCP,192.168.136.131,49654,443,1,0,0,154,2014,144,N
0,TCP,192.168.136.131,49644,443,1,0,0,152,2014,145,N
0,TCP,192.168.136.131,44858,443,1,0,0,150,2014,146,N
0,TCP,192.168.136.131,49630,443,1,0,0,151,2014,147,N
0,TCP,192.168.136.131,49676,443,1,0,0,156,2014,148,N
0,TCP,192.168.136.131,49648,443,1,0,0,153,2014,149,N
0,TCP,192.168.136.131,49654,443,0,517,0,154,,,N
0,TCP,172.67.10.198,443,49654,517,0,0,154,,,N
0,TCP,192.168.136.131,44858,443,0,517,0,150,,,N
0,TCP,34.120.63.153,443,44858,517,0,0,150,,,N
0,TCP,192.168.136.131,49676,443,0,517,0,156,,,N
0,TCP,172.67.10.198,443,49676,517,0,0,156,,,N
0,TCP,192.168.136.131,49668,443,1,0,0,155,2014,150,N
0,TCP,192.168.136.131,49648,443,0,517,0,153,,,N
0,TCP,172.67.10.198,443,49648,517,0,0,153,,,N
0,TCP,192.168.136.131,49644,443,0,517,0,152,,,N
0,TCP,172.67.10.198,443,49644,517,0,0,152,,,N
0,TCP,192.168.136.131,49630,443,0,517,0,151,,,N
0,TCP,172.67.10.198,443,49630,517,0,0,151,,,N
0,UDP,192.168.136.131,,,,58,0,,,,N
,DNS,192.168.136.131,,,,58,0,,,,N
0,UDP,192.168.136.131,,,,58,0,,,,N
,DNS,192.168.136.131,,,,58,0,,,,N
0,TCP,192.168.136.131,49668,443,0,517,0,155,,,N
0,TCP,172.67.10.198,443,49668,517,0,0,155,,,N
0,TCP,52.77.13.91,443,34796,0,240,0,146,,,N
0,TCP,192.168.136.131,34796,443,240,177,0,146,,,N
0,TCP,192.168.136.131,34796,443,0,310,0,146,,,N
0,TCP,192.168.136.131,34796,443,0,103,0,146,,,N
0,TCP,52.77.13.91,443,34796,177,0,0,146,,,N
0,TCP,52.77.13.91,443,34796,310,0,0,146,,,N
0,TCP,52.77.13.91,443,34796,103,0,0,146,,,N
0,TCP,192.168.136.131,34796,443,0,38,0,146,,,N
0,TCP,52.77.13.91,443,34796,38,0,0,146,,,N
0,TCP,192.168.136.131,43800,443,1440,0,0,149,,,N
0,TCP,192.168.136.131,43800,443,1440,0,0,149,,,N
0,TCP,192.168.136.131,43800,443,330,0,0,149,,,N
0,TCP,141.95.33.120,443,53668,0,52,0,139,,,N
0,TCP,141.95.33.120,443,53668,0,24,0,139,,,N
0,UDP,192.168.136.2,,,,78,0,,,,N
,DNS,192.168.136.2,,,,78,0,,,,N
0,TCP,192.168.136.131,43800,443,0,64,0,149,,,N
0,TCP,192.168.136.131,43800,443,0,170,0,149,,,N
0,UDP,142.250.196.2,,,,131,0,,,,N
0,TCP,192.168.136.131,43800,443,0,331,0,149,,,N
0,TCP,192.168.136.131,43800,443,0,5081,0,149,,,N
0,UDP,192.168.136.2,,,,109,0,,,,N
,DNS,192.168.136.2,,,,109,0,,,,N
0,UDP,192.168.136.2,,,,135,0,,,,N
,DNS,192.168.136.2,,,,135,0,,,,N
0,UDP,192.168.136.2,,,,107,0,,,,N
,DNS,192.168.136.2,,,,107,0,,,,N
0,UDP,192.168.136.131,,,,53,0,,,,N
,DNS,192.168.136.131,,,,53,0,,,,N
0,UDP,192.168.136.131,,,,53,0,,,,N
,DNS,192.168.136.131,,,,53,0,,,,N
0,UDP,192.168.136.2,,,,249,0,,,,N
,DNS,192.168.136.2,,,,249,0,,,,N
0,UDP,192.168.136.2,,,,61,0,,,,N
,DNS,192.168.136.2,,,,61,0,,,,N
0,UDP,192.168.136.131,,,,44,0,,,,N
,DNS,192.168.136.131,,,,44,0,,,,N
0,UDP,192.168.136.131,,,,44,0,,,,N
,DNS,192.168.136.131,,,,44,0,,,,N
0,UDP,192.168.136.2,,,,167,0,,,,N
,DNS,192.168.136.2,,,,167,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
,DNS,192.168.136.131,,,,39,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
,DNS,192.168.136.131,,,,39,0,,,,N
0,UDP,192.168.136.2,,,,152,0,,,,N
,DNS,192.168.136.2,,,,152,0,,,,N
0,UDP,192.168.136.131,,,,36,0,,,,N
,DNS,192.168.136.131,,,,36,0,,,,N
0,UDP,192.168.136.131,,,,36,0,,,,N
,DNS,192.168.136.131,,,,36,0,,,,N
0,UDP,192.168.136.2,,,,253,0,,,,N
,DNS,192.168.136.2,,,,253,0,,,,N
0,TCP,172.67.10.198,443,49654,0,1440,0,154,,,N
0,TCP,192.168.136.131,49654,443,1440,0,0,154,,,N
0,TCP,172.67.10.198,443,49654,0,1477,0,154,,,N
0,TCP,192.168.136.131,49654,443,1477,0,0,154,,,N
0,TCP,192.168.136.131,37978,443,1,0,0,148,2014,151,N
0,TCP,192.168.136.131,37978,443,0,517,0,148,,,N
0,TCP,162.19.138.118,443,37978,517,0,0,148,,,N
0,UDP,192.168.136.2,,,,207,0,,,,N
,DNS,192.168.136.2,,,,207,0,,,,N
0,UDP,192.168.136.131,,,,52,0,,,,N
,DNS,192.168.136.131,,,,52,0,,,,N
0,UDP,192.168.136.131,,,,52,0,,,,N
,DNS,192.168.136.131,,,,52,0,,,,N
0,TCP,192.168.136.131,49654,443,0,64,0,154,,,N
0,TCP,172.67.10.198,443,49654,64,0,0,154,,,N
0,TCP,192.168.136.131,49654,443,0,170,0,154,,,N
0,TCP,192.168.136.131,49654,443,0,292,0,154,,,N
0,TCP,172.67.10.198,443,49654,170,0,0,154,,,N
0,TCP,172.67.10.198,443,49654,292,0,0,154,,,N
0,TCP,192.168.136.131,49654,443,0,654,0,154,,,N
0,TCP,172.67.10.198,443,49654,654,0,0,154,,,N
0,TCP,172.67.10.198,443,49644,0,1440,0,152,,,N
0,TCP,172.67.10.198,443,49644,0,1475,0,152,,,N
0,TCP,192.168.136.131,49644,443,1440,0,0,152,,,N
0,TCP,192.168.136.131,49644,443,1475,0,0,152,,,N
0,TCP,172.67.10.198,443,49676,0,1440,0,156,,,N
0,TCP,192.168.136.131,49676,443,1440,0,0,156,,,N
0,TCP,172.67.10.198,443,49676,0,1476,0,156,,,N
0,TCP,192.168.136.131,49676,443,1476,0,0,156,,,N
0,TCP,34.120.63.153,443,44858,0,1412,0,150,,,N
0,TCP,34.120.63.153,443,44858,0,1412,0,150,,,N
0,TCP,192.168.136.131,44858,443,1412,0,0,150,,,N
0,TCP,192.168.136.131,44858,443,1412,0,0,150,,,N
0,TCP,34.120.63.153,443,44858,0,1412,0,150,,,N
0,TCP,192.168.136.131,44858,443,1412,0,0,150,,,N
0,TCP,34.120.63.153,443,44858,0,447,0,150,,,N
0,TCP,192.168.136.131,44858,443,447,0,0,150,,,N
0,UDP,192.168.136.131,,,,40,0,,,,N
0,TCP,172.67.10.198,443,49630,0,1440,0,151,,,N
0,TCP,192.168.136.131,49630,443,1440,0,0,151,,,N
0,TCP,172.67.10.198,443,49630,0,1477,0,151,,,N
0,TCP,192.168.136.131,49630,443,1477,0,0,151,,,N
0,TCP,52.77.13.91,443,34796,0,38,0,146,,,N
0,UDP,192.168.136.2,,,,111,0,,,,N
,DNS,192.168.136.2,,,,111,0,,,,N
0,UDP,192.168.136.2,,,,166,0,,,,N
,DNS,192.168.136.2,,,,166,0,,,,N
0,UDP,192.168.136.131,,,,51,0,,,,N
,DNS,192.168.136.131,,,,51,0,,,,N
0,UDP,192.168.136.131,,,,51,0,,,,N
,DNS,192.168.136.131,,,,51,0,,,,N
0,TCP,192.168.136.131,49644,443,0,64,0,152,,,N
0,TCP,172.67.10.198,443,49644,64,0,0,152,,,N
0,TCP,172.67.10.198,443,49668,0,1440,0,155,,,N
0,TCP,172.67.10.198,443,49668,0,1475,0,155,,,N
0,TCP,192.168.136.131,49668,443,1440,0,0,155,,,N
0,TCP,192.168.136.131,49668,443,1475,0,0,155,,,N
0,TCP,172.67.10.198,443,49648,0,1440,0,153,,,N
0,TCP,192.168.136.131,49648,443,1440,0,0,153,,,N
0,TCP,192.168.136.131,49676,443,0,64,0,156,,,N
0,TCP,172.67.10.198,443,49648,0,1475,0,153,,,N
0,TCP,192.168.136.131,49648,443,1475,0,0,153,,,N
0,TCP,172.67.10.198,443,49676,64,0,0,156,,,N
0,TCP,192.168.136.131,49644,443,0,187,0,152,,,N
0,TCP,172.67.10.198,443,49644,187,0,0,152,,,N
0,TCP,192.168.136.131,43800,443,622,0,0,149,,,N
0,TCP,192.168.136.131,49654,443,0,72,0,154,,,N
0,TCP,192.168.136.131,49654,443,0,737,0,154,,,N
0,TCP,172.67.10.198,443,49654,72,0,0,154,,,N
0,TCP,172.67.10.198,443,49654,737,0,0,154,,,N
0,TCP,192.168.136.131,49630,443,0,64,0,151,,,N
0,TCP,172.67.10.198,443,49630,64,0,0,151,,,N
0,TCP,192.168.136.131,43800,443,64,31,0,149,,,N
0,TCP,192.168.136.131,49676,443,0,187,0,156,,,N
0,TCP,172.67.10.198,443,49676,187,0,0,156,,,N
0,TCP,192.168.136.131,49654,443,0,72,0,154,,,N
0,TCP,192.168.136.131,49654,443,0,672,0,154,,,N
0,TCP,172.67.10.198,443,49654,72,0,0,154,,,N
0,TCP,172.67.10.198,443,49654,672,0,0,154,,,N
0,TCP,192.168.136.131,49630,443,0,187,0,151,,,N
0,TCP,172.67.10.198,443,49630,187,0,0,151,,,N
0,TCP,192.168.136.131,49654,443,0,72,0,154,,,N
0,TCP,172.67.10.198,443,49654,72,0,0,154,,,N
0,TCP,192.168.136.131,49654,443,0,601,0,154,,,N
0,TCP,172.67.10.198,443,49654,601,0,0,154,,,N
0,TCP,192.168.136.131,39324,443,1,0,0,162,2014,152,N
0,TCP,192.168.136.131,39354,443,1,0,0,164,2014,154,N
0,TCP,192.168.136.131,39338,443,1,0,0,163,2014,155,N
0,TCP,192.168.136.131,39324,443,0,517,0,162,,,N
0,TCP,103.43.90.54,443,39324,517,0,0,162,,,N
0,UDP,192.168.136.2,,,,156,0,,,,N
,DNS,192.168.136.2,,,,156,0,,,,N
0,TCP,192.168.136.131,49668,443,0,64,0,155,,,N
0,TCP,172.67.10.198,443,49668,64,0,0,155,,,N
0,TCP,192.168.136.131,34562,443,1,0,0,157,2014,156,N
0,TCP,192.168.136.131,34578,443,1,0,0,158,2014,157,N
0,UDP,192.168.136.2,,,,166,0,,,,N
,DNS,192.168.136.2,,,,166,0,,,,N
0,TCP,192.168.136.131,39354,443,0,517,0,164,,,N
0,UDP,192.168.136.2,,,,144,0,,,,N
,DNS,192.168.136.2,,,,144,0,,,,N
0,TCP,103.43.90.54,443,39354,517,0,0,164,,,N
0,TCP,192.168.136.131,39338,443,0,517,0,163,,,N
0,TCP,103.43.90.54,443,39338,517,0,0,163,,,N
0,UDP,192.168.136.2,,,,108,0,,,,N
,DNS,192.168.136.2,,,,108,0,,,,N
0,TCP,192.168.136.131,34584,443,1,0,0,159,2014,158,N
0,TCP,192.168.136.131,49648,443,0,64,0,153,,,N
0,TCP,172.67.10.198,443,49648,64,0,0,153,,,N
0,TCP,192.168.136.131,49668,443,0,187,0,155,,,N
0,TCP,172.67.10.198,443,49668,187,0,0,155,,,N
0,TCP,192.168.136.131,49654,443,0,67,0,154,,,N
0,TCP,192.168.136.131,49654,443,0,654,0,154,,,N
0,TCP,172.67.10.198,443,49654,67,0,0,154,,,N
0,TCP,172.67.10.198,443,49654,654,0,0,154,,,N
0,TCP,192.168.136.131,49648,443,0,187,0,153,,,N
0,TCP,172.67.10.198,443,49648,187,0,0,153,,,N
0,TCP,192.168.136.131,34796,443,38,0,0,146,,,N
0,TCP,192.168.136.131,34584,443,0,517,0,159,,,N
0,TCP,172.64.151.101,443,34584,517,0,0,159,,,N
0,TCP,192.168.136.131,34578,443,0,517,0,158,,,N
0,TCP,172.64.151.101,443,34578,517,0,0,158,,,N
